------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
               1.237,          18226.90153
               1.238,         18233.331211
               1.239,         18141.097924
                1.24,         18155.947985
               1.241,          18294.97473
               1.242,         18115.395764
               1.243,         18080.347494
               1.244,         18046.875783
               1.245,         18094.950679
               1.246,         18288.224096
               1.247,         18183.965282
               1.248,          18379.50813
               1.249,         18427.271588
                1.25,         18608.004354
               1.251,         18526.505638
               1.252,         18542.768676
               1.253,         18520.272462
               1.254,         18633.773351
               1.255,         18599.448823
               1.256,         18491.921889
               1.257,         18406.426047
               1.258,          18472.57242
               1.259,         18233.890962
                1.26,          17992.96777
               1.261,          18013.55175
               1.262,         17936.638339
               1.263,         17923.690145
               1.264,         17948.653935
               1.265,         17846.252824
               1.266,         17755.750952
               1.267,         17494.578081
               1.268,         17613.271859
               1.269,         17476.210755
                1.27,         17522.463989
               1.271,         17452.986807
               1.272,         17260.540515
               1.273,         17196.500664
               1.274,         17082.562628
               1.275,         17293.389691
               1.276,         17200.351497
               1.277,         17168.732809
               1.278,           17281.6285
               1.279,         17483.232728
                1.28,         17693.734207
               1.281,         17556.817287
               1.282,         17213.935052
               1.283,         17137.744218
               1.284,         17120.833906
               1.285,         16991.794601
               1.286,         17056.917706
               1.287,         17014.193375
               1.288,         16733.170598
               1.289,         16855.296878
                1.29,         16868.853083
               1.291,         17051.595972
               1.292,         17168.588951
               1.293,         17262.268768
               1.294,         17362.682033
               1.295,         17438.918396
               1.296,         17501.106075
               1.297,         17453.732842
               1.298,         17592.906619
               1.299,         17677.135131
                 1.3,         17743.507525
               1.301,         17816.290739
               1.302,         17838.187656
               1.303,         17717.845503
               1.304,         17732.484463
               1.305,         17837.634039
               1.306,         17912.371869
               1.307,         17794.855896
               1.308,         17837.316162
               1.309,         18078.328257
                1.31,         18193.542584
               1.311,         18053.317782
               1.312,         18036.379035
               1.313,         18075.670335
               1.314,         17914.067942
               1.315,         17729.937566
               1.316,         17544.023134
               1.317,         17564.694469
               1.318,         17588.540966
               1.319,         17540.824653
                1.32,         17577.609129
               1.321,         17620.085083
               1.322,         17788.288662
               1.323,          17615.81786
               1.324,         17627.824926
               1.325,         17607.889138
               1.326,         17625.130576
               1.327,         17632.714485
               1.328,         17747.352789
               1.329,         17689.209629
                1.33,         17748.968721
               1.331,         17650.449393
               1.332,         17618.425124
               1.333,         17562.071017
               1.334,          17570.97205
               1.335,         17418.636353
               1.336,         17465.672794
               1.337,         17658.846345
               1.338,          17556.54177
               1.339,         17777.228992
                1.34,         17620.634876
               1.341,         17625.539474
               1.342,         17478.426092
               1.343,         17466.703432
               1.344,         17644.393368
               1.345,         17724.859001
               1.346,         17646.065041
               1.347,         17627.197432
               1.348,         17681.693533
               1.349,         17517.140394
                1.35,         17749.481784
               1.351,         17750.275238
               1.352,         17484.527435
               1.353,         17419.126199
               1.354,          17358.76315
               1.355,         17223.891183
               1.356,         17058.627283
               1.357,         17235.930848
               1.358,         17026.134865
               1.359,         17013.317985
                1.36,         17068.296133
               1.361,         17291.447507
               1.362,          17010.35159
               1.363,         17139.081303
               1.364,         17199.058262
               1.365,         17140.290443
               1.366,         17193.980026
               1.367,         17362.888867
               1.368,         17137.820886
               1.369,         17101.771248
                1.37,         17110.069024
               1.371,         17144.977008
               1.372,         17201.252647
               1.373,         17104.011125
               1.374,         16996.226479
               1.375,         17175.575081
               1.376,         17209.962499
               1.377,         17097.309009
               1.378,         17283.144054
               1.379,          17534.24183
                1.38,         17776.161851
               1.381,         17577.276875
               1.382,         17330.969514
               1.383,         17188.047725
               1.384,         17129.679917
               1.385,         17080.116428
               1.386,         17182.375371
               1.387,         17267.967411
               1.388,         17339.425068
               1.389,         17238.442381
                1.39,         17351.385886
               1.391,         17373.058428
               1.392,         17425.217029
               1.393,         17536.113638
               1.394,         17541.932777
               1.395,         17534.530542
               1.396,         17804.797835
               1.397,         17701.238262
               1.398,         17762.000295
               1.399,         17835.543711
                 1.4,         17921.370373
               1.401,         17784.651748
               1.402,          17792.91792
               1.403,         17861.029988
               1.404,         17787.909207
               1.405,         17849.293767
               1.406,         18005.821901
               1.407,         18125.250754
               1.408,         18215.573586
               1.409,         17825.546301
                1.41,         17764.128525
               1.411,         17727.311402
               1.412,         17706.118087
               1.413,         17607.097487
               1.414,         17786.985994
               1.415,         17842.163054
               1.416,         17942.638268
               1.417,         17717.187528
               1.418,          17578.33705
               1.419,          17727.68371
                1.42,         17809.404283
               1.421,         17767.250209
               1.422,          17843.55229
               1.423,         17764.869727
               1.424,         17883.418353
               1.425,         18079.539859
               1.426,         18169.511001
               1.427,         18484.019019
               1.428,            18504.518
               1.429,         18376.687813
                1.43,          18313.00399
               1.431,         18170.989964
               1.432,         18054.464814
               1.433,         17923.443148
               1.434,          17907.87358
               1.435,         17792.380678
               1.436,         17841.037212
               1.437,         18122.242817
               1.438,         18025.653494
               1.439,         18084.849584
                1.44,         17952.150974
               1.441,         18062.120163
               1.442,         17976.437786
               1.443,         18192.727851
               1.444,         18299.180935
               1.445,         18399.769008
               1.446,         18149.805487
               1.447,         18060.454696
               1.448,         18335.213409
               1.449,         18379.702702
                1.45,         18302.890902
               1.451,         18157.871207
               1.452,         18361.334208
               1.453,         18540.895209
               1.454,         18470.846165
               1.455,          18686.83689
               1.456,         18736.454729
               1.457,         18694.577728
               1.458,         18700.797939
               1.459,         18462.508206
                1.46,         18250.855511
               1.461,         18158.526142
               1.462,         18179.723077
               1.463,         18374.795724
               1.464,         18387.853968
               1.465,          18743.68704
               1.466,          18653.45329
               1.467,         18762.355321
               1.468,         18536.261009
               1.469,         18559.994928
                1.47,         18444.856555
               1.471,         18305.640751
               1.472,         18123.837125
               1.473,         18205.009922
               1.474,         18185.999237
               1.475,         18175.791575
               1.476,         18364.678758
               1.477,         18381.900218
               1.478,          18287.74602
               1.479,         18008.128464
                1.48,          18033.99217
               1.481,         18100.606136
               1.482,         18173.908379
               1.483,         17991.580507
               1.484,         17817.164366
               1.485,         17463.329518
               1.486,         17451.294479
               1.487,         17606.783356
               1.488,         17572.736586
               1.489,         17433.133948
                1.49,         17664.663919
               1.491,         17748.343826
               1.492,         18073.290725
               1.493,         18064.992363
               1.494,         18224.480124
               1.495,         18140.942872
               1.496,         17991.565553
               1.497,         17779.607636
               1.498,         17594.501852
               1.499,         17465.822897
                 1.5,         17310.669516
               1.501,         17173.149278
               1.502,         17169.346122
               1.503,         17127.732662
               1.504,         16949.280408
               1.505,         16923.469125
               1.506,         16957.922474
               1.507,         16918.963891
               1.508,         16970.206476
               1.509,         17088.226148
                1.51,         17149.249364
               1.511,         17242.033074
               1.512,         17201.105926
               1.513,         17125.849946
               1.514,          17177.17866
               1.515,         17358.431878
               1.516,         17403.281026
               1.517,         17434.758399
               1.518,          17314.60494
               1.519,         17521.510107
                1.52,         17642.243318
               1.521,         17676.264094
               1.522,         17865.186048
               1.523,         17705.096045
               1.524,         17652.615466
               1.525,         17675.970161
               1.526,         17629.976215
               1.527,         17778.280046
               1.528,         17758.772033
               1.529,         17520.352266
                1.53,         17658.966181
               1.531,          17708.16931
               1.532,         17719.460073
               1.533,         17796.861159
               1.534,         17751.595431
               1.535,         17998.599332
               1.536,         18140.748093
               1.537,          18165.05358
               1.538,         18135.924779
               1.539,         18285.180292
                1.54,         18340.999643
               1.541,         18556.801588
               1.542,          18687.64701
               1.543,         18553.729011
               1.544,         18690.208425
               1.545,         18737.286886
               1.546,         18708.463971
               1.547,         18858.919841
               1.548,         18791.206908
               1.549,         18997.050618
                1.55,         19157.182835
               1.551,         19002.408903
               1.552,          18849.85162
               1.553,         18844.957556
               1.554,          19138.80573
               1.555,         19134.353075
               1.556,         19298.815823
               1.557,         19202.988409
               1.558,         19382.091017
               1.559,         19448.554562
                1.56,          19276.96741
               1.561,          19224.90502
               1.562,         19113.461666
               1.563,         19405.464315
               1.564,         19444.206823
               1.565,         19266.032685
               1.566,         19018.305967
               1.567,         19097.520589
               1.568,         19048.795096
               1.569,         19022.741834
                1.57,         18753.756239
               1.571,         18853.432931
               1.572,         19022.369245
               1.573,         18870.407684
               1.574,         19099.393853
               1.575,         18977.946201
               1.576,         19020.060529
               1.577,          19053.72058
               1.578,         18960.986839
               1.579,         18857.465464
                1.58,         18723.122914
               1.581,         18887.635108
               1.582,         18831.259322
               1.583,         18591.674578
               1.584,         18744.297162
               1.585,         18710.177351
               1.586,         18415.637431
               1.587,         18316.503691
               1.588,         18328.010275
               1.589,         18373.191507
                1.59,         18493.787737
               1.591,         18553.464038
               1.592,         18554.315955
               1.593,         18604.052963
               1.594,         18820.658727
               1.595,         18765.119763
               1.596,         18929.917775
               1.597,         18785.808021
               1.598,         18749.389765
               1.599,          18686.87692
                 1.6,         18660.903444
               1.601,         18611.829964
               1.602,         18311.602453
               1.603,          18383.26343
               1.604,         18343.271201
               1.605,         18278.039218
               1.606,         18351.608875
               1.607,         18429.052505
               1.608,         18589.260258
               1.609,         18801.485525
                1.61,         18781.995566
               1.611,         18855.140995
               1.612,         19106.129122
               1.613,          18838.76025
               1.614,         18968.334595
               1.615,         18959.963097
               1.616,         18863.645146
               1.617,         18678.109701
               1.618,         18673.960411
               1.619,         18744.437328
                1.62,         18586.637568
               1.621,         18678.943029
               1.622,         18576.122237
               1.623,         18610.322273
               1.624,         18979.403747
               1.625,         19195.008732
               1.626,         19409.444455
               1.627,         19305.733859
               1.628,         19334.174387
               1.629,         19275.456816
                1.63,         19218.072987
               1.631,         19391.243556
               1.632,         19262.542761
               1.633,         19371.136496
               1.634,         19477.473099
               1.635,         19351.723153
               1.636,          19402.76179
               1.637,         19432.975484
               1.638,         19323.852342
               1.639,         19241.191218
                1.64,          19387.14931
               1.641,          19450.51929
               1.642,         19280.259455
               1.643,         19094.931803
               1.644,         18916.533007
               1.645,         18970.553765
               1.646,         19250.636388
               1.647,         19426.416249
               1.648,         19509.891982
               1.649,         19019.794282
                1.65,         18939.276021
               1.651,          18779.80097
               1.652,         18740.251944
               1.653,         18895.613742
               1.654,         18976.540367
               1.655,         18942.343096
               1.656,         19018.123187
               1.657,           18728.1777
               1.658,         18746.731074
               1.659,         18667.274874
                1.66,         18725.054333
               1.661,         18548.744216
               1.662,         18277.428116
               1.663,         18348.440869
               1.664,         18365.447406
               1.665,         18286.052302
               1.666,         18213.026527
               1.667,         18281.161238
               1.668,         18157.677582
               1.669,          18428.78233
                1.67,         18389.800142
               1.671,         18350.203454
               1.672,          18412.17978
               1.673,         18398.592562
               1.674,         18325.876341
               1.675,         18055.410773
               1.676,         17877.420262
               1.677,         17712.206412
               1.678,         17864.614277
               1.679,         17947.053577
                1.68,         17611.770056
               1.681,          17659.25565
               1.682,         17735.649081
               1.683,         17623.321022
               1.684,         17564.355569
               1.685,         17531.658152
               1.686,         17626.979963
               1.687,         17664.464098
               1.688,         17810.384871
               1.689,         17807.548168
                1.69,         17882.829179
               1.691,         18016.588794
               1.692,         17904.535613
               1.693,         17812.455206
               1.694,         17690.543407
               1.695,         17778.701388
               1.696,         17553.056674
               1.697,         17365.929671
               1.698,         17326.060978
               1.699,         17314.153004
                 1.7,         16859.059735
               1.701,         16554.807278
               1.702,         16488.382845
               1.703,         16294.897928
               1.704,          16449.42564
               1.705,         16535.167149
               1.706,         16584.043924
               1.707,         16385.633102
               1.708,         16248.466935
               1.709,         16207.436689
                1.71,         16293.596872
               1.711,         16408.259606
               1.712,         16320.738855
               1.713,         16515.855639
               1.714,         16620.554795
               1.715,         16419.920068
               1.716,         16507.645073
               1.717,           16588.9547
               1.718,         16830.706528
               1.719,         16772.506767
                1.72,         16677.617056
               1.721,         16560.289711
               1.722,         16766.270107
               1.723,          16926.98004
               1.724,         16791.343581
               1.725,         16737.051797
               1.726,          16852.18532
               1.727,         16819.895166
               1.728,         16918.648376
               1.729,         16848.514943
                1.73,         16778.192391
               1.731,         16853.882382
               1.732,         17051.681313
               1.733,         16997.767042
               1.734,          16912.81677
               1.735,           17147.3265
               1.736,         17200.031864
               1.737,         17252.699158
               1.738,         17164.565573
               1.739,         17571.850083
                1.74,         17511.873942
               1.741,         17557.110706
               1.742,          17696.01807
               1.743,          17680.89947
               1.744,         17706.262566
               1.745,           17910.8732
               1.746,         17994.687682
               1.747,         17984.135724
               1.748,         17941.320654
               1.749,         17865.987123
                1.75,         17955.747115
               1.751,         17796.312813
               1.752,         17635.782344
               1.753,         17700.263483
               1.754,         17816.055405
               1.755,         17716.472332
               1.756,         17680.842398
               1.757,         17550.114989
               1.758,         17466.680698
               1.759,         17667.345079
                1.76,         17569.117212
               1.761,         17580.207697
               1.762,         17524.034401
               1.763,         17359.867993
               1.764,          17300.03161
               1.765,          17198.98581
               1.766,         17188.054119
               1.767,         17245.490802
               1.768,         17330.239667
               1.769,         17387.597133
                1.77,         17240.882716
               1.771,         17381.115932
               1.772,         17479.827795
               1.773,         17392.239561
               1.774,         17501.272931
               1.775,         17632.570066
               1.776,           17542.8856
               1.777,         17373.328485
               1.778,         17422.084665
               1.779,         17442.348771
                1.78,         17529.339148
               1.781,         17371.979736
               1.782,         17176.297339
               1.783,         17046.360814
               1.784,          16992.97847
               1.785,         16986.350751
               1.786,         16945.958773
               1.787,         16959.117719
               1.788,         16813.675753
               1.789,         16975.528194
                1.79,         16943.308911
               1.791,         17040.661959
               1.792,         16863.666231
               1.793,         16876.774218
               1.794,         16780.658114
               1.795,         16784.478178
               1.796,           16690.1244
               1.797,         16819.477824
               1.798,         16886.427134
               1.799,         17095.378624
                 1.8,         17187.351021
               1.801,          17140.08011
               1.802,         16952.939907
               1.803,         16986.967907
               1.804,         17154.703146
               1.805,         16930.344522
               1.806,         17002.919761
               1.807,          16972.22345
               1.808,         16709.328644
               1.809,         16756.905159
                1.81,         16896.784789
               1.811,         16997.830636
               1.812,         16919.030155
               1.813,         16974.613043
               1.814,         17231.539144
               1.815,         17237.989026
               1.816,         17186.273024
               1.817,         17266.494402
               1.818,         17299.116661
               1.819,         17251.229434
                1.82,         17224.536637
               1.821,         17225.387761
               1.822,         17065.586092
               1.823,         17001.735312
               1.824,         17107.329161
               1.825,         17177.643863
               1.826,         17000.571496
               1.827,         17103.516055
               1.828,         16928.757946
               1.829,         16784.781761
                1.83,         16789.827502
               1.831,         16587.235804
               1.832,         16569.445457
               1.833,         16360.872583
               1.834,         16559.250993
               1.835,         16329.545941
               1.836,         16182.065669
               1.837,         16072.299134
               1.838,         15962.916197
               1.839,         16003.208261
                1.84,         16017.205451
               1.841,         15885.164572
               1.842,         16082.477015
               1.843,         16225.056658
               1.844,          16131.52543
               1.845,         16299.024564
               1.846,         16088.485049
               1.847,         16097.390865
               1.848,         16196.951306
               1.849,         16408.775075
                1.85,         16475.369698
               1.851,         16555.232571
               1.852,          16501.08141
               1.853,         16790.481672
               1.854,         16784.990919
               1.855,         16862.058891
               1.856,         16812.192214
               1.857,         16669.774503
               1.858,         16607.802402
               1.859,         16554.881184
                1.86,          16408.77004
               1.861,         16449.413627
               1.862,         16439.119865
               1.863,         16290.240531
               1.864,         16111.362722
               1.865,         16034.529101
               1.866,         16090.133412
               1.867,         16289.232742
               1.868,         16304.302845
               1.869,          16144.70761
                1.87,          16202.45123
               1.871,         16272.043212
               1.872,         16045.111538
               1.873,         16074.007161
               1.874,         16037.257205
               1.875,         16209.922656
               1.876,         16196.243511
               1.877,         16068.144254
               1.878,         16101.459105
               1.879,          15971.48041
                1.88,         16095.173744
               1.881,         16220.366452
               1.882,         16240.928816
               1.883,         16213.143748
               1.884,         16134.969112
               1.885,         16030.592098
               1.886,         15822.722259
               1.887,          15964.40527
               1.888,         15764.501821
               1.889,         15747.399954
                1.89,          15638.48411
               1.891,          15803.47042
               1.892,         15669.613726
               1.893,         15673.024794
               1.894,          15946.59134
               1.895,         16043.109529
               1.896,         15999.173337
               1.897,         16184.341736
               1.898,          16158.74643
               1.899,         16216.835114
                 1.9,         16255.364556
               1.901,         16325.744566
               1.902,         16440.181847
               1.903,         16529.081252
               1.904,         16522.214296
               1.905,         16098.057953
               1.906,         15902.628242
               1.907,         15782.335472
               1.908,         16001.815866
               1.909,         16100.202637
                1.91,         15835.030101
               1.911,         15839.992852
               1.912,         15849.090969
               1.913,         16189.483078
               1.914,         15919.527507
               1.915,         15750.497428
               1.916,          15574.61171
               1.917,         15725.431226
               1.918,         15805.797904
               1.919,         15908.293098
                1.92,         15882.202308
               1.921,         15884.250534
               1.922,         15931.571356
               1.923,         15941.737484
               1.924,         15651.951307
               1.925,         15924.195296
               1.926,          16015.95022
               1.927,         16101.292524
               1.928,         15904.401038
               1.929,         16048.642737
                1.93,         16055.507206
               1.931,         15996.687745
               1.932,         15801.745587
               1.933,         15963.321917
               1.934,         16157.415901
               1.935,         16036.041378
               1.936,         16076.349301
               1.937,         16041.540835
               1.938,         16103.284393
               1.939,         16290.074395
                1.94,         16517.719877
               1.941,         16517.237998
               1.942,         16466.977069
               1.943,         16360.996776
               1.944,         16059.230136
               1.945,         15987.995689
               1.946,          15956.61901
               1.947,         15845.158495
               1.948,         15672.796858
               1.949,         15527.650282
                1.95,         15831.356231
               1.951,         15911.190883
               1.952,         15865.824469
               1.953,         16203.010178
               1.954,         16126.157809
               1.955,         16214.094676
               1.956,         16115.410891
               1.957,         16227.001293
               1.958,         16152.389978
               1.959,         16222.565722
                1.96,          16213.66933
               1.961,         16234.129879
               1.962,          16223.52012
               1.963,         16016.539589
               1.964,         15900.449671
               1.965,         15875.453849
               1.966,         15934.263478
               1.967,         15937.481517
               1.968,         15871.785425
               1.969,         15944.565255
                1.97,         15969.888609
               1.971,         16217.548737
               1.972,         15933.537764
               1.973,         15574.449107
               1.974,         15631.382372
               1.975,         15601.854562
               1.976,         15703.390818
               1.977,         15704.149014
               1.978,         16015.207917
               1.979,         16130.978659
                1.98,         15925.837147
               1.981,         15888.419193
               1.982,         15797.272935
               1.983,          15693.10147
               1.984,         15605.520807
               1.985,         15615.038297
               1.986,         15840.927433
               1.987,         15851.487862
               1.988,         15932.272152
               1.989,         16072.385178
                1.99,         15955.263345
               1.991,         15952.445592
               1.992,         15945.094411
               1.993,         15793.319963
               1.994,          15654.10807
               1.995,         15593.933798
               1.996,         15789.023147
               1.997,         15791.613083
               1.998,          15648.11869
               1.999,          15384.41609
                   2,          15503.09788
               2.001,         15462.578737
               2.002,         15517.555947
               2.003,         15469.501898
               2.004,          15448.89131
               2.005,         15292.679351
               2.006,         15359.782827
               2.007,         15525.456361
               2.008,         15604.282046
               2.009,         15533.703757
                2.01,         15503.268486
               2.011,         15300.880584
               2.012,         15358.751723
               2.013,         15501.662332
               2.014,         15576.335793
               2.015,         15524.498073
               2.016,         15349.380903
               2.017,         15338.650705
               2.018,          15281.32371
               2.019,         15329.189006
                2.02,         15410.345782
               2.021,         15331.109884
               2.022,         15357.159479
               2.023,         15405.060818
               2.024,         15368.452797
               2.025,         15252.985202
               2.026,         15184.264756
               2.027,         15114.098781
               2.028,          15198.48571
               2.029,          15214.13645
                2.03,         15209.155169
               2.031,         15152.350956
               2.032,         15073.314051
               2.033,         15164.660188
               2.034,         15044.824546
               2.035,         14857.272206
               2.036,         14754.353403
               2.037,         14825.247268
               2.038,         14798.390514
               2.039,         14846.314054
                2.04,         14968.246504
               2.041,         15026.481841
               2.042,         15160.509907
               2.043,          15363.51292
               2.044,         15551.800478
               2.045,         15427.808171
               2.046,         15310.633293
               2.047,          15380.17774
               2.048,         15263.471617
               2.049,         15250.752349
                2.05,         15215.962721
               2.051,         15189.817279
               2.052,         15260.042617
               2.053,         15195.829465
               2.054,         15162.754169
               2.055,         15423.441892
               2.056,         15378.577248
               2.057,         15275.043068
               2.058,         15380.319192
               2.059,         15360.046322
                2.06,         15312.094657
               2.061,         15448.875949
               2.062,         15618.273928
               2.063,         15666.945703
               2.064,         15808.117915
               2.065,         15707.665997
               2.066,          15767.37528
               2.067,         15752.672389
               2.068,         15758.945419
               2.069,         15867.747638
                2.07,         15752.634332
               2.071,         15439.966702
               2.072,         15460.525875
               2.073,         15371.787567
               2.074,           15494.8165
               2.075,          15263.49569
               2.076,         15094.623639
               2.077,         14832.277662
               2.078,         14691.853088
               2.079,          14752.69662
                2.08,         14637.540157
               2.081,         14686.308633
               2.082,         14710.350949
               2.083,         14630.276813
               2.084,          14492.00535
               2.085,         14381.027673
               2.086,         14400.166119
               2.087,         14465.965233
               2.088,          14265.06187
               2.089,         14234.736517
                2.09,         14120.362819
               2.091,         14077.940881
               2.092,           14064.2067
               2.093,         14132.900645
               2.094,         14242.916724
               2.095,         14351.422026
               2.096,         14336.061696
               2.097,         14215.957357
               2.098,         14289.093152
               2.099,         14490.878561
                 2.1,         14707.282809
               2.101,         14561.072715
               2.102,         14613.667577
               2.103,         14435.938297
               2.104,         14457.418635
               2.105,         14363.491365
               2.106,         14322.495374
               2.107,         14451.403843
               2.108,         14338.674799
               2.109,         14240.065326
                2.11,           14289.6629
               2.111,         14335.681342
               2.112,         14563.329575
               2.113,         14579.650195
               2.114,         14654.522907
               2.115,         14687.635659
               2.116,         14865.649209
               2.117,         14717.488053
               2.118,         14640.319816
               2.119,         14659.461855
                2.12,         14825.622158
               2.121,         14937.260303
               2.122,         14884.081635
               2.123,         15044.531739
               2.124,         15207.790333
               2.125,         15154.212513
               2.126,         15167.323401
               2.127,         15051.839935
               2.128,         15183.957262
               2.129,         15351.266743
                2.13,         15471.037675
               2.131,         15848.769243
               2.132,         15687.701616
               2.133,         15714.153493
               2.134,         15706.467551
               2.135,         15677.903581
               2.136,         15748.382243
               2.137,         15881.551731
               2.138,         15868.627769
               2.139,         15737.019752
                2.14,         15424.506121
               2.141,         15606.893069
               2.142,         15450.788634
               2.143,          15596.26933
               2.144,         15441.992984
               2.145,         15809.207057
               2.146,         15979.951343
               2.147,         15984.669144
               2.148,         16224.420218
               2.149,          16145.70828
                2.15,         15995.780415
               2.151,         16123.894354
               2.152,         16244.233009
               2.153,         16334.740868
               2.154,         16235.123974
               2.155,         16040.603262
               2.156,         15873.071709
               2.157,         15803.223624
               2.158,          15740.62429
               2.159,         15770.646117
                2.16,         15863.883504
               2.161,         15782.122268
               2.162,         15638.268581
               2.163,         15590.108122
               2.164,         15607.501014
               2.165,         15319.264405
               2.166,         15383.968633
               2.167,         15440.746752
               2.168,         15446.764093
               2.169,          15426.45795
                2.17,         15467.290104
               2.171,         15479.997942
               2.172,         15511.801155
               2.173,         15524.249661
               2.174,          15563.79722
               2.175,         15652.240881
               2.176,         15685.909175
               2.177,         15377.482654
               2.178,         15312.990544
               2.179,         15429.555032
                2.18,         15367.335196
               2.181,         15456.683043
               2.182,         15260.598092
               2.183,         15264.701044
               2.184,         15296.683756
               2.185,         15217.508243
               2.186,         15203.867932
               2.187,         15226.248905
               2.188,         15247.700345
               2.189,         15297.337761
                2.19,         15382.276389
               2.191,         15346.553441
               2.192,         15535.061681
               2.193,         15358.153776
               2.194,         15493.157609
               2.195,         15380.793914
               2.196,         15251.443746
               2.197,         15106.979978
               2.198,         15127.061704
               2.199,         15095.004046
                 2.2,         14861.354429
               2.201,          14761.44645
               2.202,         14772.132935
               2.203,          14772.35593
               2.204,         14598.544369
               2.205,         14604.968243
               2.206,         14710.028836
               2.207,         14888.948434
               2.208,         14797.708878
               2.209,         14860.132843
                2.21,         14912.279405
               2.211,         15042.945416
               2.212,         15108.760547
               2.213,         14975.630583
               2.214,         15162.799761
               2.215,         15197.918345
               2.216,         15188.093785
               2.217,         15200.199573
               2.218,         15172.347209
               2.219,         14957.244967
                2.22,         15094.213635
               2.221,          15275.26644
               2.222,         15351.238616
               2.223,         15326.404763
               2.224,         15289.749489
               2.225,         15487.994186
               2.226,          15296.59156
               2.227,         15308.690488
               2.228,         15155.419518
               2.229,         14865.599621
                2.23,         14645.533365
               2.231,         14447.413705
               2.232,          14539.61588
               2.233,         14721.010328
               2.234,         14613.629819
               2.235,          14569.54723
               2.236,         14611.395845
               2.237,         14602.886443
               2.238,         14390.899115
               2.239,         14436.030998
                2.24,         14310.583993
               2.241,         14208.108881
               2.242,         14260.990422
               2.243,         14283.942888
               2.244,         14173.990131
               2.245,          14317.43168
               2.246,         14424.135535
               2.247,         14211.416055
               2.248,         14235.644831
               2.249,         14196.908682
                2.25,         14115.980317
               2.251,         14133.379693
               2.252,         14274.793086
               2.253,         14358.773629
               2.254,         14362.965944
               2.255,         14443.723696
               2.256,         14694.570737
               2.257,         14829.164825
               2.258,         15183.744959
               2.259,         15556.302379
                2.26,         15648.456758
               2.261,         15641.348956
               2.262,         15917.805523
               2.263,         15637.424698
               2.264,         15513.538382
               2.265,         15449.426817
               2.266,          15533.14307
               2.267,         15788.038434
               2.268,         15844.707076
               2.269,         15896.855171
                2.27,         15921.090622
               2.271,         16007.024704
               2.272,         15978.161112
               2.273,         15984.679072
               2.274,         16024.130061
               2.275,          15774.61729
               2.276,         15855.905174
               2.277,         15785.297272
               2.278,         15830.924513
               2.279,         15694.366717
                2.28,         15612.098392
               2.281,         15677.818319
               2.282,          15788.91506
               2.283,         15733.673018
