#------------------------------------------------------------
# Velocity Vs Time
#------------------------------------------------------------
#Time (ps), Velocity (m/s)
                5.31,          4012.683347
                5.32,          3644.065087
                5.33,          3702.628237
                5.34,          3567.076925
                5.35,          3664.328342
                5.36,           3493.04549
                5.37,          3164.438795
                5.38,          3504.154732
                5.39,          3660.916907
                 5.4,          4308.515323
                5.41,          4492.381333
                5.42,          4191.726039
                5.43,          4418.848344
                5.44,          3738.205392
                5.45,          3445.757713
                5.46,           3772.38006
                5.47,          3962.218634
                5.48,          4129.955604
                5.49,          3833.263705
                 5.5,          4492.044859
                5.51,          4240.278699
                5.52,          4164.906056
                5.53,          4202.072904
                5.54,            3840.6387
                5.55,          3899.654952
                5.56,             3533.263
                5.57,          3607.546588
                5.58,          3599.640115
                5.59,          3738.765755
                 5.6,          3640.260273
                5.61,          3311.551341
                5.62,          3165.192049
                5.63,          3324.201348
                5.64,          3506.587506
                5.65,          4055.105573
                5.66,          4585.607255
                5.67,          4506.099721
                5.68,          4302.302441
                5.69,           4402.28001
                 5.7,          4851.106815
                5.71,           4732.84551
                5.72,          5292.214852
                5.73,           6131.30162
                5.74,          6022.174634
                5.75,          5746.313916
                5.76,          5548.513189
                5.77,          5282.877139
                5.78,          4859.459544
                5.79,           5268.05663
                 5.8,          5479.874302
                5.81,          5915.159306
                5.82,          5998.542297
                5.83,          6254.915278
                5.84,          6180.849973
                5.85,          5328.010154
                5.86,          5334.534548
                5.87,           4961.25649
                5.88,          3803.113111
                5.89,          4043.066996
                 5.9,          4247.618286
                5.91,          3793.685224
                5.92,          4547.659699
                5.93,           4753.68274
                5.94,          4561.121908
                5.95,          4893.813582
                5.96,          5394.683852
                5.97,          5433.506166
                5.98,          4849.184961
                5.99,          4498.797678
                   6,          4718.806605
                6.01,          4362.504525
                6.02,          4761.865358
                6.03,          5441.842329
                6.04,          5199.909364
                6.05,          5171.735889
                6.06,          4582.614962
                6.07,          4279.333622
                6.08,          3881.013151
                6.09,          3959.071155
                 6.1,          4036.526876
