------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
               1.008,         17433.314567
               1.009,         17554.464584
                1.01,         17494.728279
               1.011,         17537.115536
               1.012,          17675.67324
               1.013,         17455.155183
               1.014,         17471.286593
               1.015,         17602.589931
               1.016,         17639.518892
               1.017,         17620.540332
               1.018,          17560.86836
               1.019,          17558.31223
                1.02,         17571.099914
               1.021,         17608.187293
               1.022,         17366.612863
               1.023,         17365.721081
               1.024,         17463.754407
               1.025,         17587.455604
               1.026,         17677.567303
               1.027,         17506.726605
               1.028,         17380.712921
               1.029,         17383.380335
                1.03,         17077.982945
               1.031,         16888.109226
               1.032,           16805.8199
               1.033,         16875.707142
               1.034,         16832.144909
               1.035,         16646.866179
               1.036,         17064.660859
               1.037,         16992.588159
               1.038,         16863.138407
               1.039,         16824.360576
                1.04,         16725.801417
               1.041,         16869.631397
               1.042,         16787.153867
               1.043,         16873.492842
               1.044,         16800.386968
               1.045,         16573.185117
