------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
              0.3165,          7790.974997
               0.317,          7677.337641
              0.3175,          7813.912544
               0.318,          7797.252876
              0.3185,          7723.132673
               0.319,          7688.045694
              0.3195,          7836.285142
                0.32,          7691.039873
              0.3205,          7637.550309
               0.321,          7398.015632
              0.3215,          7554.174679
               0.322,          7505.813569
              0.3225,          7540.245739
               0.323,          7446.284362
              0.3235,          7419.741915
               0.324,          7270.095105
              0.3245,          7188.994965
               0.325,          7165.764063
              0.3255,          7245.853205
               0.326,          7256.210991
              0.3265,          7187.566525
               0.327,          6987.782629
              0.3275,          6965.044739
               0.328,          6993.757777
              0.3285,          7123.021035
               0.329,          7190.482427
              0.3295,          7129.265832
                0.33,          7079.099594
              0.3305,          7070.291413
               0.331,          7193.733604
              0.3315,          7189.552758
               0.332,          7226.651963
              0.3325,          7232.692383
               0.333,          7174.668939
              0.3335,          7172.690173
               0.334,          7131.307494
              0.3345,          7271.918495
               0.335,          7335.435868
              0.3355,          7318.102685
               0.336,           7199.22674
              0.3365,          7195.027454
               0.337,          7143.986619
              0.3375,          7059.617844
               0.338,           7146.43327
              0.3385,          7199.340325
               0.339,           7109.28924
              0.3395,          6936.941479
                0.34,           6702.20629
              0.3405,          6564.726417
               0.341,          6411.657913
              0.3415,          6449.239256
               0.342,          6366.128515
              0.3425,          6313.839527
               0.343,          6399.495594
              0.3435,          6416.748504
               0.344,           6370.66166
              0.3445,          6316.029143
               0.345,          6216.923401
              0.3455,          6357.977399
               0.346,          6414.253859
              0.3465,          6386.075211
               0.347,          6338.759443
              0.3475,          6254.955953
               0.348,          6274.310206
              0.3485,          6368.952336
               0.349,          6311.299533
              0.3495,          6375.179844
                0.35,          6430.202604
              0.3505,          6523.149381
               0.351,          6553.825725
              0.3515,          6529.886232
               0.352,          6466.741608
              0.3525,          6608.962708
               0.353,          6804.159142
              0.3535,          6692.354335
               0.354,          6576.083314
              0.3545,          6574.888811
               0.355,          6514.840756
              0.3555,          6543.821435
               0.356,          6472.407968
              0.3565,          6495.934934
               0.357,          6393.825341
              0.3575,          6350.910254
               0.358,          6482.403712
              0.3585,          6538.459231
               0.359,          6524.868666
              0.3595,          6587.009833
                0.36,           6709.50475
              0.3605,          6914.071973
               0.361,          7086.561247
              0.3615,           6950.03281
               0.362,          6981.858324
              0.3625,          7019.507379
               0.363,          7145.662418
              0.3635,          7244.534149
               0.364,          7206.428082
              0.3645,          7229.350303
               0.365,          7056.005465
              0.3655,          7029.397162
               0.366,          6926.756411
              0.3665,          7099.962283
               0.367,          6886.646028
              0.3675,          7023.979642
               0.368,          7014.976313
              0.3685,          6866.422291
               0.369,          6875.604027
              0.3695,          6805.879482
                0.37,          6873.708427
              0.3705,          6818.938328
               0.371,            6902.9032
              0.3715,          7043.382532
               0.372,          7051.211892
              0.3725,          7129.346181
               0.373,          7103.696256
              0.3735,          7147.209683
               0.374,           7096.87958
              0.3745,          7055.204003
               0.375,          7169.440577
              0.3755,          7160.773158
               0.376,          6947.986908
              0.3765,          7084.494082
               0.377,          7164.420775
              0.3775,          7313.900852
               0.378,           7452.63564
              0.3785,          7530.580685
               0.379,          7702.819551
              0.3795,          7835.362124
                0.38,          7804.405305
              0.3805,          7777.571707
               0.381,          7819.065905
              0.3815,           7682.41773
               0.382,          7403.912226
              0.3825,           7535.76207
               0.383,          7696.856975
              0.3835,          7663.574203
               0.384,          7693.200403
              0.3845,          7714.613189
               0.385,            7779.6986
              0.3855,          7932.848921
               0.386,          7896.541655
              0.3865,          7800.564018
               0.387,          7760.178078
              0.3875,          7882.949107
               0.388,          7878.514247
              0.3885,          8068.827895
               0.389,          8083.284602
              0.3895,          8123.072839
                0.39,          7988.511948
              0.3905,          8087.740842
               0.391,          8146.169885
              0.3915,          8228.270833
               0.392,          8266.917715
              0.3925,          8302.704045
               0.393,          8221.113973
              0.3935,          8210.872906
               0.394,          8149.536562
              0.3945,          8044.435696
               0.395,           8108.65128
              0.3955,          8166.224381
               0.396,          8040.126763
              0.3965,          8094.956852
               0.397,          7998.377668
              0.3975,          8085.049215
               0.398,          8034.775369
              0.3985,          7953.169297
               0.399,          8152.207098
              0.3995,           8212.84856
                 0.4,          8215.616445
              0.4005,          8123.893309
               0.401,          8127.902297
              0.4015,          8076.977665
               0.402,          8065.763974
              0.4025,           8078.16928
               0.403,          7996.773563
              0.4035,          8040.084627
               0.404,          8072.362559
              0.4045,          8039.244825
               0.405,          8117.969049
              0.4055,          8066.516762
               0.406,          8114.278478
              0.4065,          8216.153348
               0.407,          8220.780192
              0.4075,          8185.283448
               0.408,          8068.773335
              0.4085,          8124.969369
               0.409,          7933.954435
              0.4095,          7908.343929
                0.41,          7804.774564
              0.4105,          7780.632218
               0.411,           7862.96774
              0.4115,          7932.555239
               0.412,          7904.798829
              0.4125,          7924.421447
               0.413,          7955.092561
              0.4135,            7926.2962
               0.414,          8035.076579
              0.4145,          8183.347066
               0.415,          8208.459517
              0.4155,          8383.430083
               0.416,          8406.890519
              0.4165,          8450.683442
               0.417,          8559.476818
              0.4175,          8634.607276
               0.418,          8703.181698
              0.4185,          8851.879569
               0.419,          8869.626531
              0.4195,          8835.724433
                0.42,          8863.576402
              0.4205,          8890.870023
               0.421,           8948.14639
              0.4215,          8847.544363
               0.422,          8882.958173
              0.4225,          8725.164954
               0.423,          8754.502968
              0.4235,          8682.476683
               0.424,          8671.152634
              0.4245,          8715.401298
               0.425,          8786.596867
              0.4255,          8900.865099
               0.426,          8817.010823
              0.4265,          8818.683924
               0.427,            8862.0687
              0.4275,          8819.962073
               0.428,          8839.299411
              0.4285,          8835.928903
               0.429,          8999.310468
              0.4295,          9140.247285
                0.43,          9224.311156
              0.4305,           9322.41741
               0.431,          9338.931763
              0.4315,          9246.864561
               0.432,          9200.378586
              0.4325,          8965.808723
               0.433,           9161.02137
              0.4335,          9140.752274
               0.434,          9089.326722
              0.4345,          9134.500477
               0.435,          9174.844678
              0.4355,          9257.507673
               0.436,          9031.944052
              0.4365,          8935.588942
               0.437,          8998.847031
              0.4375,          9083.401711
               0.438,          9074.481411
              0.4385,          9185.749912
               0.439,          9262.510501
              0.4395,          9244.634174
                0.44,          9169.731104
              0.4405,          9163.843447
               0.441,          9300.066997
              0.4415,          9269.891878
               0.442,          9389.045346
              0.4425,          9215.475268
               0.443,          9228.675335
              0.4435,          9322.340346
               0.444,          9193.738441
              0.4445,          9344.254991
               0.445,          9384.243225
              0.4455,          9350.669472
               0.446,          9399.461667
              0.4465,          9537.592296
               0.447,          9513.659595
              0.4475,          9465.351256
               0.448,          9558.153286
              0.4485,            9471.7512
               0.449,          9378.207634
              0.4495,          9509.715778
                0.45,          9515.941457
              0.4505,          9506.811836
               0.451,          9557.109381
              0.4515,          9311.599884
               0.452,          9208.738571
              0.4525,          9345.526656
               0.453,          9336.734874
              0.4535,          9237.812659
               0.454,          9325.322322
              0.4545,           9288.90441
               0.455,          9251.969583
              0.4555,           9250.73491
               0.456,          9068.585129
              0.4565,           9019.36839
               0.457,          8904.818761
              0.4575,          8895.036716
               0.458,          8905.287546
              0.4585,          9025.357171
               0.459,          9005.613335
              0.4595,          8973.086319
                0.46,          8885.252317
              0.4605,          8946.118458
               0.461,          8947.925066
              0.4615,          8947.728275
               0.462,          8791.134886
              0.4625,          8841.202268
               0.463,          8901.824513
              0.4635,           8838.76443
               0.464,          8660.238247
              0.4645,          8612.078907
               0.465,          8448.957165
              0.4655,          8589.999294
               0.466,          8657.400671
              0.4665,          8530.416585
               0.467,          8485.800312
              0.4675,          8554.564715
               0.468,          8539.507088
              0.4685,          8565.903774
               0.469,          8495.737565
              0.4695,          8441.908491
                0.47,          8461.663572
              0.4705,          8430.655841
               0.471,          8476.945296
              0.4715,          8441.253494
               0.472,          8370.527888
              0.4725,          8371.426657
               0.473,          8388.502358
              0.4735,          8471.041557
               0.474,          8467.231435
              0.4745,          8555.698742
               0.475,          8564.353972
              0.4755,          8587.286709
               0.476,          8661.073777
              0.4765,          8805.091444
               0.477,          8711.278046
              0.4775,          8721.347788
               0.478,          8741.159906
              0.4785,          8638.865475
               0.479,          8538.103534
              0.4795,          8621.358777
                0.48,          8570.957534
              0.4805,          8524.843029
               0.481,          8734.057579
              0.4815,          8648.598998
               0.482,          8566.598626
              0.4825,          8607.153037
               0.483,          8470.932223
              0.4835,          8401.304142
               0.484,          8286.015646
              0.4845,          8400.634918
               0.485,          8425.360555
              0.4855,          8484.808016
               0.486,          8420.786188
              0.4865,          8242.033658
               0.487,          8168.120285
              0.4875,          8261.540928
               0.488,          8271.197905
              0.4885,           8176.17327
               0.489,          8105.240888
              0.4895,          8107.782665
                0.49,          8116.099303
              0.4905,          8057.696613
               0.491,          8018.271106
              0.4915,          7969.111482
               0.492,          8059.284842
              0.4925,          8073.966508
               0.493,          8108.828346
              0.4935,          7962.903581
               0.494,          7892.508137
              0.4945,          8084.763536
               0.495,          8065.694749
              0.4955,          8106.916066
               0.496,          8127.530969
              0.4965,          8007.799453
               0.497,          7950.917807
              0.4975,           7991.94494
               0.498,          7997.952732
              0.4985,          7923.495187
               0.499,          7935.759519
              0.4995,          7828.063164
                 0.5,          7857.419567
              0.5005,          7995.580309
               0.501,          8072.433061
              0.5015,          8214.831421
               0.502,          8106.323821
              0.5025,          8260.323413
               0.503,          8253.714639
              0.5035,          8227.564317
               0.504,          8106.544944
              0.5045,          7997.105256
               0.505,          8208.635115
              0.5055,          8197.120066
               0.506,            8066.0812
              0.5065,          7988.517195
               0.507,          8019.601198
              0.5075,          7868.937535
               0.508,          7900.745162
              0.5085,          7781.953313
               0.509,          7568.023534
              0.5095,          7689.254194
                0.51,          7770.514295
              0.5105,          7836.432271
               0.511,          7896.414661
              0.5115,          7993.485153
               0.512,          7903.807139
              0.5125,          7937.172158
               0.513,          7881.820427
              0.5135,           7852.20287
               0.514,          8039.625835
              0.5145,           7995.72318
               0.515,          7953.596709
              0.5155,          7691.041693
               0.516,          7660.491987
              0.5165,          7558.342658
               0.517,          7637.580685
              0.5175,          7620.654337
               0.518,          7644.862904
              0.5185,          7652.561766
               0.519,          7652.357666
              0.5195,          7582.927852
                0.52,          7558.706399
              0.5205,          7543.911221
               0.521,          7595.025722
              0.5215,          7495.266046
               0.522,          7504.489458
              0.5225,          7453.847557
