------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
              0.0686,          3031.751375
              0.0687,          3052.957586
              0.0688,          3097.642428
              0.0689,          3067.604412
               0.069,           3045.20307
              0.0691,          3045.735771
              0.0692,          3064.323744
              0.0693,          3089.698669
              0.0694,          3142.476842
              0.0695,          3095.084845
              0.0696,          3093.172824
              0.0697,          3076.029238
              0.0698,          3069.162953
              0.0699,          3154.598645
                0.07,          3141.504042
              0.0701,          3133.310014
              0.0702,          3128.813555
              0.0703,          3163.798392
              0.0704,           3052.39357
              0.0705,          3204.428595
              0.0706,          3176.351701
              0.0707,          3117.051495
              0.0708,          3123.586063
              0.0709,          3125.998589
               0.071,           3120.14506
              0.0711,          3162.089025
              0.0712,          3108.702117
              0.0713,          3098.223865
              0.0714,          3116.231229
              0.0715,          3200.683431
              0.0716,          3214.735367
              0.0717,          3241.641097
              0.0718,          3311.588101
              0.0719,          3304.187402
               0.072,          3385.358589
              0.0721,          3446.499676
              0.0722,          3427.581768
              0.0723,          3412.433111
              0.0724,           3377.32862
              0.0725,          3413.979535
              0.0726,          3378.969165
              0.0727,          3436.861217
              0.0728,          3422.714494
              0.0729,          3444.603733
               0.073,           3424.06305
              0.0731,          3422.104508
              0.0732,          3566.726707
              0.0733,          3541.093689
              0.0734,           3512.07772
              0.0735,          3568.895158
              0.0736,          3614.694253
              0.0737,          3691.289897
              0.0738,          3679.215132
              0.0739,          3688.088129
               0.074,          3715.840098
              0.0741,          3690.530738
              0.0742,          3756.337364
              0.0743,          3713.380366
              0.0744,          3686.706182
              0.0745,          3577.913708
              0.0746,          3554.912254
              0.0747,          3642.214778
              0.0748,           3629.08208
              0.0749,          3584.403175
               0.075,           3642.87925
              0.0751,          3641.511647
              0.0752,          3603.551094
              0.0753,            3657.9928
              0.0754,          3655.440745
              0.0755,          3673.131072
              0.0756,          3599.762418
              0.0757,          3535.551799
              0.0758,          3533.769075
              0.0759,          3488.826531
               0.076,          3522.296479
              0.0761,          3540.290255
              0.0762,          3559.216561
              0.0763,          3605.408985
              0.0764,          3546.249413
              0.0765,          3616.071207
              0.0766,          3578.880671
              0.0767,          3561.778511
              0.0768,            3584.9732
              0.0769,          3570.511321
               0.077,          3487.538242
              0.0771,          3416.958988
              0.0772,          3328.460158
              0.0773,          3274.867532
              0.0774,          3314.606789
              0.0775,          3307.392158
              0.0776,          3424.012626
              0.0777,          3356.291757
              0.0778,          3349.801177
              0.0779,          3369.962767
               0.078,          3370.586278
              0.0781,          3355.197587
              0.0782,          3395.502281
              0.0783,          3385.077799
              0.0784,           3379.43479
              0.0785,          3330.090065
              0.0786,          3359.921664
              0.0787,          3389.700278
              0.0788,          3486.565106
              0.0789,          3481.457577
               0.079,          3488.934722
              0.0791,          3462.233383
              0.0792,          3449.705928
              0.0793,          3384.774537
              0.0794,          3376.927042
              0.0795,          3359.883038
              0.0796,          3289.571201
              0.0797,          3291.689703
              0.0798,          3338.378665
              0.0799,          3305.381483
                0.08,          3332.873586
              0.0801,          3336.058565
              0.0802,          3404.452472
              0.0803,          3437.356966
              0.0804,          3452.606606
              0.0805,          3436.858815
              0.0806,          3441.222807
              0.0807,          3445.283306
              0.0808,          3380.303578
              0.0809,          3420.958548
               0.081,          3347.499999
              0.0811,          3390.300258
              0.0812,          3311.211777
              0.0813,          3315.827095
              0.0814,          3380.210702
              0.0815,          3374.140965
              0.0816,          3429.289932
              0.0817,          3346.834982
              0.0818,          3402.339479
              0.0819,          3475.875851
               0.082,          3493.006483
              0.0821,           3483.80985
              0.0822,          3466.088165
              0.0823,          3410.512951
              0.0824,          3411.132214
              0.0825,          3299.127476
              0.0826,          3266.193808
              0.0827,          3276.647689
              0.0828,            3205.0238
              0.0829,          3278.532957
